Customer ID,Total_Credit_Amt,Total_Credit_Cnt,Total_Debit_Amt,Total_Debit_Cnt,Age,Category,EFFECTIVE.RISK,Activity.Risk,Rating
3813,27576.13735,47,67573.0,5,26,Individual,5,1,Low Risk
3814,27365.87174,22,57944.0,3,41,Individual,1,5,Low Risk
3815,21203.58944,45,38123.0,3,67,Coorporate,1,1,High Risk
3816,20678.28299,47,69793.0,3,22,Coorporate,1,1,Low Risk
3817,29243.81512,47,32835.0,3,32,Individual,9,5,Low Risk
3818,14994.5962,17,66461.0,6,61,Coorporate,9,1,Low Risk
3819,18431.6151,47,17295.0,6,73,Coorporate,9,5,High Risk
3820,16323.6214,25,76791.0,5,38,Coorporate,5,9,Low Risk
3821,28596.03547,34,44613.0,2,73,Individual,9,1,Low Risk
3822,18172.40854,3,18616.0,3,24,Individual,9,1,Low Risk
3823,14493.77853,6,36077.0,3,67,Coorporate,1,9,High Risk
3824,25968.22048,24,45423.0,2,49,Individual,9,5,Low Risk
3825,19938.80958,16,71768.0,2,66,Individual,1,1,High Risk
3826,18936.85029,47,18034.0,3,44,Coorporate,9,9,Low Risk
3827,17955.39906,10,42974.0,1,55,Coorporate,1,5,Low Risk
3828,22794.14965,25,43887.0,3,68,Individual,5,1,Low Risk
3829,26769.66902,28,74562.0,2,35,Individual,9,1,Low Risk
3830,17771.04456,33,61865.0,1,70,Coorporate,9,9,High Risk
3831,15569.68437,20,60222.0,2,41,Coorporate,1,5,Low Risk
3832,12436.7372,14,60293.0,5,74,Individual,1,5,Low Risk
3833,14360.88113,24,64633.0,4,26,Coorporate,9,9,Low Risk
3834,26051.62138,24,26423.0,2,59,Individual,1,5,Low Risk
3835,26011.48926,27,52227.0,5,71,Coorporate,5,5,Low Risk
3836,20866.43196,6,28793.0,2,21,Coorporate,5,5,Low Risk
3837,29538.91759,50,45036.0,6,26,Coorporate,1,5,Low Risk
3838,12565.97213,1,37821.0,5,73,Individual,1,5,Low Risk
3839,28261.8718,45,16459.0,3,49,Individual,1,5,Low Risk
3840,21263.40305,37,57025.0,4,44,Coorporate,1,9,Low Risk
3841,16869.07932,36,76624.0,1,57,Coorporate,5,5,Low Risk
3842,11930.72902,37,27244.0,5,43,Coorporate,5,1,Low Risk
3843,21479.49036,16,28438.0,6,29,Coorporate,1,5,Low Risk
3844,23007.47726,32,35214.0,3,33,Coorporate,1,1,High Risk
3845,23735.01018,12,52440.0,6,53,Coorporate,9,1,Low Risk
3846,14460.88642,10,58506.0,5,46,Coorporate,1,5,Low Risk
3847,17691.24217,22,34434.0,5,27,Coorporate,1,1,Low Risk
3848,21089.93778,12,11879.0,4,42,Coorporate,5,9,Low Risk
3849,28077.34029,23,17815.0,2,41,Coorporate,5,5,Low Risk
3850,13746.78075,1,10559.0,4,28,Coorporate,1,5,High Risk
3851,28096.72188,38,15022.0,1,29,Coorporate,5,5,Low Risk
3852,13810.12305,26,64799.0,5,38,Individual,5,9,Low Risk
3853,27700.49671,41,31377.0,5,63,Individual,9,1,Low Risk
3854,22044.67129,27,76914.0,2,59,Individual,5,1,Low Risk
3855,25893.30849,4,10165.0,4,62,Individual,1,9,Low Risk
3856,22526.87031,16,58082.0,2,73,Coorporate,9,9,Low Risk
3857,19213.86264,38,77800.0,3,50,Individual,9,5,Low Risk
3858,12614.85056,35,53052.0,4,34,Coorporate,1,5,Low Risk
3859,15779.4479,18,8606.0,3,27,Coorporate,5,5,Low Risk
3860,26297.05512,32,14282.0,3,64,Coorporate,9,5,Low Risk
3861,19184.71922,32,73127.0,4,35,Individual,1,9,Low Risk
3862,16390.90603,22,38488.0,3,55,Individual,5,5,Low Risk
3863,18423.68011,7,13210.0,2,30,Individual,9,1,Low Risk
3864,21318.72458,18,34170.0,2,52,Coorporate,1,9,Low Risk
3865,21910.01271,13,6454.0,6,22,Coorporate,1,9,Low Risk
3866,26758.00876,31,50744.0,2,21,Individual,1,5,Low Risk
3867,21868.32276,16,23228.0,2,73,Coorporate,1,9,Low Risk
3868,17239.37141,9,26981.0,4,25,Coorporate,1,5,Low Risk
3869,24317.47309,44,58161.0,4,30,Coorporate,5,1,Low Risk
3870,24863.0649,7,67453.0,3,25,Coorporate,1,9,Low Risk
3871,13009.99916,6,20577.0,3,37,Individual,9,1,Low Risk
3872,13823.84587,1,24056.0,2,30,Individual,1,5,High Risk
3873,10609.7257,6,22120.0,4,33,Individual,9,1,Low Risk
3874,12669.98422,31,15896.0,2,67,Coorporate,5,5,Low Risk
3875,19598.17362,8,25610.0,2,51,Coorporate,5,1,Low Risk
3876,20500.35795,50,43829.0,6,71,Individual,1,5,Low Risk
3877,17846.79328,29,22460.0,2,54,Individual,9,5,Low Risk
3878,21190.79399,20,28639.0,3,34,Coorporate,5,5,Low Risk
3879,12730.37298,14,33372.0,4,25,Individual,9,1,Low Risk
3880,14808.18769,8,33986.0,2,29,Coorporate,1,9,Low Risk
3881,22278.44562,38,37551.0,2,27,Individual,5,9,Low Risk
3882,13331.38461,49,67991.0,3,44,Individual,9,1,Low Risk
3883,18894.67487,13,18616.0,3,63,Coorporate,5,5,Low Risk
3884,27110.99698,24,30719.0,1,25,Individual,1,5,High Risk
3885,25623.81526,35,67627.0,6,73,Individual,1,5,Low Risk
3886,26270.44712,42,68914.0,5,46,Individual,9,9,Low Risk
3887,17125.44041,16,73821.0,3,24,Coorporate,9,9,Low Risk
3888,29445.07971,25,78256.0,3,57,Individual,1,9,Low Risk
3889,11571.46621,12,57241.0,5,62,Individual,1,1,Low Risk
3890,24465.53083,15,27353.0,4,37,Individual,5,9,Low Risk
3891,23583.39576,10,21416.0,2,34,Coorporate,9,1,Low Risk
3892,17734.84357,31,13888.0,4,74,Individual,1,5,Low Risk
3893,13137.8487,43,34062.0,6,63,Individual,5,5,Low Risk
3894,15661.95403,22,8128.0,2,35,Coorporate,1,9,Low Risk
3895,29833.75014,9,65794.0,3,34,Individual,1,5,Low Risk
3896,25504.21858,34,50810.0,2,33,Coorporate,5,5,Low Risk
3897,16759.75347,16,23134.0,2,71,Individual,1,9,Low Risk
3898,21180.42109,19,11879.0,4,28,Coorporate,9,1,Low Risk
3899,17660.45227,7,8183.0,3,28,Coorporate,1,9,High Risk
3900,14136.77937,25,62940.0,10,54,Coorporate,5,1,Low Risk
3901,23532.33085,14,47235.0,2,66,Individual,5,9,Low Risk
3902,26648.89577,2,47958.0,4,67,Individual,1,1,Low Risk
3903,28125.57222,30,7727.0,3,51,Coorporate,9,5,High Risk
3904,19752.69118,6,6426.0,3,50,Individual,5,9,Low Risk
3905,26941.80811,49,34275.0,6,35,Individual,1,5,Low Risk
3906,24990.2129,10,67010.0,1,62,Coorporate,5,5,Low Risk
3907,24887.09768,47,23786.0,3,21,Coorporate,5,9,High Risk
3908,28579.71273,15,46308.0,3,71,Coorporate,1,5,Low Risk
3909,12469.42244,43,52121.0,2,26,Coorporate,5,1,Low Risk
3910,16306.08868,23,23004.0,3,29,Coorporate,9,9,Low Risk
3911,14951.64223,19,36896.0,1,43,Coorporate,5,9,Low Risk
3912,11287.25722,45,68744.0,2,59,Coorporate,1,5,Low Risk
3913,27954.52482,9,18635.0,4,37,Coorporate,5,5,Low Risk
3914,14624.49088,38,28510.0,1,50,Individual,1,1,Low Risk
3915,22566.92422,25,8003.0,5,69,Individual,1,1,High Risk
3916,27505.1655,5,67106.0,1,66,Individual,1,5,Low Risk
3917,28626.20381,37,43996.0,4,55,Coorporate,5,1,Low Risk
3918,14155.77856,30,78976.0,1,71,Individual,1,5,Low Risk
3919,17549.20528,46,55891.0,2,39,Individual,1,5,Low Risk
3920,20784.44618,19,29940.0,6,38,Individual,5,5,Low Risk
3921,17772.87117,28,23002.0,4,50,Coorporate,1,9,Low Risk
3922,12379.53409,1,38963.0,4,51,Individual,5,9,Low Risk
3923,11102.23215,48,41688.0,7,50,Individual,5,5,Low Risk
3924,21652.39067,20,38512.0,1,35,Individual,1,9,Low Risk
3925,24548.7996,3,57684.0,4,43,Individual,1,1,Low Risk
3926,19873.82126,40,58138.0,3,21,Coorporate,5,9,Low Risk
3927,27120.02828,42,13761.0,3,68,Individual,5,5,Low Risk
3928,22722.47086,50,44766.0,2,46,Individual,1,9,Low Risk
3929,27040.54685,18,38311.0,3,47,Coorporate,5,1,Low Risk
3930,11005.30385,2,73320.0,6,50,Individual,5,5,Low Risk
3931,28843.05169,21,20416.0,8,66,Coorporate,9,1,Low Risk
3932,27923.47083,7,41688.0,7,71,Coorporate,5,5,Low Risk
3933,10652.60968,42,26107.0,2,55,Coorporate,9,9,Low Risk
3934,29721.31003,15,18375.0,4,47,Coorporate,1,1,Low Risk
3935,16050.3177,2,79566.0,5,49,Individual,5,1,High Risk
3936,17538.30753,36,35888.0,6,69,Coorporate,5,9,Low Risk
3937,20799.48344,13,71495.0,2,52,Coorporate,5,1,Low Risk
3938,23433.90485,21,6744.0,2,46,Coorporate,5,9,Low Risk
3939,11822.28716,24,46634.0,2,23,Individual,5,5,Low Risk
3940,28714.83459,42,15819.0,6,70,Individual,5,9,Low Risk
3941,10765.15865,42,29606.0,4,73,Individual,9,1,Low Risk
3942,19173.97123,45,54025.0,2,57,Individual,9,9,Low Risk
3943,24758.81025,3,25596.0,3,73,Coorporate,9,5,Low Risk
3944,19246.7235,16,79514.0,6,63,Individual,9,9,Low Risk
3945,27708.81215,15,37456.0,6,72,Coorporate,5,9,High Risk
3946,15657.91876,5,59094.0,2,68,Individual,9,5,High Risk
3947,17095.30804,20,67573.0,5,25,Individual,5,5,High Risk
3948,20519.21397,19,57182.0,2,21,Coorporate,5,9,Low Risk
3949,25573.52249,37,38036.0,4,22,Coorporate,9,5,High Risk
3950,12341.38706,23,58724.0,4,25,Individual,1,9,Low Risk
3951,10996.45751,7,74975.0,1,39,Individual,1,9,Low Risk
3952,24358.97009,46,26005.0,4,38,Individual,9,1,Low Risk
3953,24300.11139,37,43129.0,3,61,Individual,1,1,High Risk
3954,17350.89125,38,11546.0,3,24,Individual,5,9,Low Risk
3955,18740.38811,1,67521.0,2,49,Coorporate,9,5,Low Risk
3956,26491.92267,47,35672.0,6,56,Individual,1,1,Low Risk
3957,26997.48001,46,34059.0,3,45,Individual,1,1,Low Risk
3958,10558.16799,22,65794.0,3,53,Individual,9,5,Low Risk
3959,29883.6585,15,32007.0,7,22,Individual,9,5,High Risk
3960,24826.71971,34,54535.0,2,23,Individual,1,5,High Risk
3961,12097.22008,33,71501.0,4,58,Individual,5,5,Low Risk
3962,18365.74169,13,6574.0,3,51,Coorporate,5,1,Low Risk
3963,27496.54774,45,25338.0,1,53,Coorporate,9,9,Low Risk
3964,13602.34764,37,12984.0,6,71,Individual,9,5,Low Risk
3965,19974.88445,14,15327.0,1,54,Coorporate,1,1,Low Risk
3966,20707.83537,4,21556.0,2,36,Coorporate,5,9,Low Risk
3967,28862.04232,15,36268.0,3,64,Individual,5,9,Low Risk
3968,22913.14594,10,76467.0,4,33,Individual,5,1,Low Risk
3969,12285.5787,18,47958.0,4,29,Coorporate,9,5,High Risk
3970,19350.28412,15,6454.0,6,43,Individual,1,5,Low Risk
3971,28101.2861,24,38611.0,2,52,Individual,5,9,Low Risk
3972,19980.19173,14,38963.0,4,36,Individual,9,1,High Risk
3973,18877.79592,45,43839.0,1,40,Individual,1,9,Low Risk
3974,17032.7909,48,38582.0,5,48,Individual,1,9,Low Risk
3975,21865.76024,6,63189.0,2,61,Coorporate,5,5,Low Risk
3976,20400.28692,34,35678.0,4,42,Coorporate,1,9,Low Risk
3977,21808.29365,25,67258.0,3,45,Individual,1,5,High Risk
3978,12199.4973,32,34870.0,2,56,Coorporate,9,1,Low Risk
3979,21722.40412,44,12929.0,2,72,Coorporate,1,9,Low Risk
3980,25362.57161,44,60007.0,4,37,Coorporate,9,1,Low Risk
3981,11254.72612,3,64033.0,1,39,Individual,5,9,High Risk
3982,28697.95071,16,43068.0,2,23,Individual,1,5,Low Risk
3983,16218.34168,47,37691.0,3,65,Coorporate,1,1,Low Risk
3984,14444.65406,43,40058.0,2,62,Coorporate,5,1,Low Risk
3985,20354.63398,47,58048.0,2,49,Individual,1,9,Low Risk
3986,22490.25291,44,47399.0,3,27,Individual,5,9,Low Risk
3987,13023.3774,10,73593.0,2,47,Coorporate,1,1,Low Risk
3988,25621.94163,13,6454.0,6,53,Individual,5,1,Low Risk
3989,26178.63652,38,58048.0,2,43,Coorporate,1,9,Low Risk
3990,11079.23429,10,34275.0,6,60,Coorporate,1,5,High Risk
3991,20549.21156,30,11360.0,3,26,Individual,5,5,Low Risk
3992,23564.36174,43,56225.0,4,44,Individual,9,5,High Risk
3993,10162.14052,44,67983.0,7,26,Individual,1,9,Low Risk
3994,15448.09652,29,47865.0,1,38,Coorporate,5,1,Low Risk
3995,24344.2602,13,33531.0,5,67,Individual,9,5,Low Risk
3996,13473.45631,37,16728.0,5,67,Individual,5,9,High Risk
3997,28771.24723,6,39312.0,6,23,Coorporate,1,5,Low Risk
3998,28716.17602,37,8003.0,5,55,Individual,1,5,Low Risk
3999,25368.92011,33,16544.0,3,48,Coorporate,1,1,Low Risk
4000,16799.74041,45,31188.0,7,35,Individual,1,5,Low Risk
4001,24009.59204,39,8540.0,3,69,Coorporate,5,9,High Risk
4002,28612.81139,34,47707.0,7,72,Coorporate,9,9,High Risk
4003,28707.45943,44,68798.0,4,28,Coorporate,5,1,High Risk
4004,29510.85823,43,69720.0,2,53,Coorporate,1,1,Low Risk
4005,22929.15386,3,19752.0,3,26,Individual,9,9,Low Risk
4006,17541.09523,18,47026.0,1,44,Individual,1,5,Low Risk
4007,10788.06512,39,14435.0,4,70,Individual,5,5,Low Risk
4008,18471.15602,30,14740.0,4,39,Coorporate,1,1,High Risk
4009,26730.6651,23,27353.0,4,58,Individual,5,9,Low Risk
4010,23496.245,1,20793.0,5,62,Coorporate,5,1,Low Risk
4011,20381.72461,44,53052.0,4,38,Individual,1,1,Low Risk
4012,11896.44432,50,15872.0,2,51,Coorporate,5,9,Low Risk
4013,16423.83994,45,56388.0,4,68,Individual,9,1,High Risk
4014,18353.01587,26,43013.0,2,36,Individual,1,9,Low Risk
4015,14025.15627,27,54967.0,6,49,Individual,5,9,Low Risk
4016,19677.19247,28,33499.0,3,35,Coorporate,5,9,Low Risk
4017,29234.0458,38,69793.0,3,49,Coorporate,9,5,High Risk
4018,22198.62751,42,50505.0,1,42,Individual,1,5,High Risk
4019,21989.17534,29,69881.0,3,47,Individual,5,1,Low Risk
4020,24462.09027,2,29650.0,1,46,Coorporate,9,9,Low Risk
4021,18953.82312,39,42227.0,5,65,Individual,1,9,Low Risk
4022,11848.86776,45,26715.0,4,46,Coorporate,5,1,Low Risk
4023,23201.88639,23,63808.0,3,39,Individual,5,9,Low Risk
4024,17784.35237,8,21068.0,2,23,Individual,1,9,Low Risk
4025,26310.45667,20,59079.0,6,48,Individual,1,1,Low Risk
4026,23067.44455,40,76467.0,4,50,Coorporate,1,9,Low Risk
4027,25608.39113,49,60573.0,2,41,Individual,1,9,Low Risk
4028,21850.848,29,27907.0,2,64,Coorporate,9,1,Low Risk
4029,25589.73927,41,15799.0,4,27,Coorporate,1,9,Low Risk
4030,15107.80791,34,42227.0,5,49,Coorporate,5,9,Low Risk
4031,17107.03959,3,44458.0,6,62,Coorporate,9,1,Low Risk
4032,18060.38046,27,25427.0,6,61,Individual,5,5,Low Risk
4033,26453.73578,7,58687.0,2,68,Individual,5,9,Low Risk
4034,25944.94296,16,49781.0,5,51,Individual,5,9,Low Risk
4035,25027.65718,33,60566.0,3,48,Individual,1,9,Low Risk
4036,13205.01768,38,29084.0,3,61,Coorporate,9,9,Low Risk
4037,23325.28369,7,64929.0,4,43,Coorporate,9,5,Low Risk
4038,28472.75167,11,71927.0,6,67,Coorporate,5,9,Low Risk
4039,10729.51588,11,57466.0,4,41,Individual,1,5,Low Risk
4040,21179.69056,31,28925.0,2,39,Individual,1,1,High Risk
4041,18747.65452,38,18125.0,5,31,Coorporate,9,9,Low Risk
4042,15145.93647,2,57488.0,6,47,Coorporate,1,5,High Risk
4043,15554.9851,32,21844.0,2,51,Coorporate,5,9,Low Risk
4044,11723.96703,15,44674.0,4,74,Coorporate,5,5,Low Risk
4045,18564.97354,43,59092.0,3,24,Coorporate,9,1,High Risk
4046,22059.33314,45,52773.0,2,31,Coorporate,1,1,Low Risk
4047,21962.95477,11,73658.0,1,62,Coorporate,5,9,High Risk
4048,22946.68123,19,55991.0,2,40,Individual,9,5,High Risk
4049,13212.02249,30,21691.0,6,73,Individual,1,9,Low Risk
4050,19554.69026,23,63412.0,5,67,Individual,5,5,Low Risk
4051,14557.26365,1,74695.0,5,26,Individual,1,1,High Risk
4052,27284.85272,33,23889.0,4,23,Individual,1,1,Low Risk
4053,20164.15428,5,77619.0,3,48,Coorporate,1,1,High Risk
4054,16411.94964,17,6236.0,5,41,Coorporate,9,5,Low Risk
4055,26358.40102,44,67627.0,6,51,Individual,9,9,Low Risk
4056,12920.87971,20,60493.0,1,55,Individual,1,5,Low Risk
4057,22649.86023,23,57684.0,4,38,Coorporate,1,1,Low Risk
4058,13656.7494,48,73531.0,2,51,Individual,1,1,Low Risk
4059,22912.55348,43,74646.0,3,39,Coorporate,1,1,High Risk
4060,10590.92942,20,68636.0,3,42,Individual,5,5,Low Risk
4061,20024.11999,37,35087.0,2,63,Coorporate,1,5,Low Risk
4062,21780.87618,15,6775.0,4,58,Coorporate,5,5,Low Risk
4063,23634.37857,46,61863.0,3,54,Individual,1,5,Low Risk
4064,16385.38735,28,30165.0,2,66,Coorporate,1,1,High Risk
4065,22283.20029,10,9309.0,8,43,Individual,5,5,High Risk
4066,12653.94432,1,25817.0,3,70,Individual,1,1,Low Risk
4067,18514.49358,7,68475.0,3,30,Individual,1,1,High Risk
4068,23253.08815,19,15394.0,4,71,Individual,5,1,High Risk
4069,23037.39203,2,71339.0,4,33,Coorporate,5,5,Low Risk
4070,17397.82563,41,72783.0,8,22,Coorporate,1,5,Low Risk
4071,21845.46793,32,68555.0,9,41,Coorporate,9,5,High Risk
4072,29918.99028,2,42227.0,5,55,Coorporate,5,5,Low Risk
4073,12531.68729,12,46308.0,3,53,Coorporate,5,5,High Risk
4074,11544.45364,41,60222.0,2,52,Coorporate,5,9,Low Risk
4075,28012.78204,23,41041.0,4,59,Coorporate,1,5,Low Risk
4076,28407.16319,2,70022.0,5,54,Coorporate,1,1,Low Risk
4077,28108.92112,6,43864.0,2,55,Individual,1,5,Low Risk
4078,14463.62833,6,43013.0,2,68,Coorporate,9,1,Low Risk
4079,20234.75512,41,12984.0,6,37,Coorporate,9,5,High Risk
4080,16117.08359,32,13888.0,4,42,Coorporate,9,9,Low Risk
4081,27805.92627,49,48767.0,2,68,Coorporate,1,5,High Risk
4082,12712.25655,18,74646.0,3,69,Individual,1,1,Low Risk
4083,25547.79271,12,76614.0,6,70,Individual,1,5,Low Risk
4084,10231.96929,9,70453.0,4,30,Individual,1,9,Low Risk
4085,14663.85307,9,6454.0,6,25,Individual,9,5,Low Risk
4086,16881.97119,26,73503.0,3,70,Coorporate,9,1,High Risk
4087,24773.41318,10,46392.0,1,71,Individual,9,9,Low Risk
4088,16647.65684,44,29269.0,3,52,Individual,1,5,Low Risk
4089,19386.64192,30,60342.0,5,55,Coorporate,1,9,High Risk
4090,26240.68587,34,52227.0,5,31,Coorporate,5,5,Low Risk
4091,24717.40085,14,68002.0,4,74,Coorporate,1,5,Low Risk
4092,19613.01832,1,34360.0,4,43,Individual,9,9,Low Risk
4093,21582.34897,15,62665.0,5,32,Individual,5,9,Low Risk
4094,23813.33157,43,17002.0,4,29,Coorporate,5,5,Low Risk
4095,18784.03451,15,44443.0,2,73,Coorporate,5,9,Low Risk
4096,19682.8737,46,58969.0,4,44,Individual,5,1,Low Risk
4097,21638.63799,30,70243.0,2,40,Individual,5,1,High Risk
4098,24844.6623,18,9778.0,5,45,Individual,1,9,Low Risk
4099,13750.9989,40,67391.0,4,56,Individual,1,5,Low Risk
4100,19572.47142,1,44923.0,3,61,Individual,1,5,Low Risk
4101,28530.30991,5,22088.0,4,63,Coorporate,1,5,Low Risk
4102,25631.8714,2,61148.0,2,56,Coorporate,9,1,High Risk
4103,10735.39691,1,68579.0,3,67,Individual,1,9,Low Risk
4104,11137.75019,21,45096.0,1,21,Coorporate,9,1,Low Risk
4105,20194.87346,40,78712.0,4,38,Individual,5,9,Low Risk
4106,25302.96128,41,14344.0,2,47,Individual,5,5,High Risk
4107,12199.83568,14,79873.0,2,35,Individual,1,5,Low Risk
4108,18250.19429,30,38817.0,2,50,Individual,5,5,High Risk
4109,24617.23418,17,59159.0,2,30,Individual,5,9,Low Risk
4110,15885.62735,26,51595.0,4,57,Individual,1,1,High Risk
4111,11390.93258,41,49902.0,7,40,Individual,9,1,Low Risk
4112,11740.59673,25,28434.0,5,47,Coorporate,9,9,High Risk
4113,16656.82805,32,61444.0,4,53,Individual,1,9,Low Risk
4114,11423.14471,24,40614.0,3,21,Individual,1,5,Low Risk
4115,29316.89518,35,69923.0,3,57,Individual,5,9,Low Risk
4116,26045.09964,31,66383.0,1,29,Coorporate,9,1,Low Risk
4117,28180.16326,22,49609.0,4,39,Individual,1,1,Low Risk
4118,22193.11154,17,38163.0,3,31,Individual,5,5,Low Risk
4119,17347.21481,41,7489.0,2,61,Coorporate,5,9,Low Risk
4120,28085.57171,43,57681.0,4,71,Individual,1,9,Low Risk
4121,24874.17747,49,26069.0,1,58,Coorporate,5,1,Low Risk
4122,13143.23266,15,26541.0,4,38,Coorporate,1,1,High Risk
4123,28447.92573,32,45276.0,2,46,Coorporate,5,1,Low Risk
4124,19037.10821,25,18301.0,5,30,Coorporate,5,9,Low Risk
4125,18024.59331,8,63025.0,2,59,Individual,1,5,Low Risk
4126,21926.58739,20,51999.0,2,38,Coorporate,1,5,Low Risk
4127,29415.73333,13,31515.0,3,41,Coorporate,5,5,Low Risk
4128,13444.11093,46,39629.0,2,64,Coorporate,5,1,Low Risk
4129,11293.04433,37,35192.0,5,62,Individual,5,5,High Risk
4130,16315.40239,23,67302.0,3,54,Individual,1,5,Low Risk
4131,14357.79423,6,64518.0,5,32,Coorporate,9,1,Low Risk
4132,29804.87601,30,53170.0,5,43,Coorporate,9,5,Low Risk
4133,18601.06229,1,33902.0,1,60,Coorporate,9,5,High Risk
4134,28414.03371,4,56409.0,2,54,Coorporate,1,5,Low Risk
4135,11669.28775,36,71610.0,6,30,Individual,5,5,High Risk
4136,15985.94575,42,57702.0,2,21,Individual,9,9,High Risk
4137,17375.14732,17,24802.0,1,33,Individual,9,5,Low Risk
4138,19893.14923,15,55843.0,4,73,Individual,1,9,Low Risk
4139,12336.0762,15,50199.0,4,60,Coorporate,1,1,High Risk
4140,11722.60389,39,39311.0,3,23,Coorporate,5,9,High Risk
4141,22062.87624,13,5316.0,3,31,Coorporate,1,1,High Risk
4142,29370.36087,26,47904.0,3,36,Individual,1,1,High Risk
4143,13672.46835,10,33596.0,4,37,Individual,9,5,Low Risk
4144,15143.92702,32,52596.0,1,44,Coorporate,5,9,High Risk
4145,26308.23842,18,33128.0,3,44,Individual,1,1,Low Risk
4146,13418.14514,9,29720.0,2,27,Coorporate,1,1,Low Risk
4147,19202.75858,27,78026.0,3,62,Individual,1,5,High Risk
4148,25173.34175,26,24170.0,3,51,Individual,5,1,Low Risk
4149,20858.13346,25,16218.0,2,67,Coorporate,5,1,Low Risk
4150,29031.50956,48,58506.0,5,55,Coorporate,9,1,Low Risk
4151,14904.62964,47,70291.0,2,48,Individual,9,5,Low Risk
4152,26989.7054,46,17935.0,3,52,Coorporate,9,1,Low Risk
4153,24678.46577,10,9589.0,6,68,Individual,5,9,High Risk
4154,10150.5107,6,8706.0,3,33,Coorporate,1,1,Low Risk
4155,23527.57381,5,56940.0,4,58,Coorporate,1,9,Low Risk
4156,26341.50705,22,20250.0,4,34,Coorporate,5,1,Low Risk
4157,16214.10606,21,19550.0,4,62,Individual,9,9,High Risk
4158,13986.51639,1,65455.0,2,68,Individual,5,9,High Risk
4159,29368.964,3,29113.0,2,44,Individual,1,9,Low Risk
4160,22675.82123,12,79799.0,3,61,Individual,1,1,Low Risk
4161,22038.86936,8,6852.0,1,74,Coorporate,5,1,High Risk
4162,11706.68359,12,40746.0,2,71,Individual,9,5,Low Risk
4163,20708.63494,18,28466.0,2,69,Coorporate,5,5,High Risk
4164,14012.76172,22,23104.0,3,43,Individual,1,5,High Risk
4165,18768.67028,33,28411.0,5,45,Coorporate,9,9,Low Risk
4166,21499.8448,28,17939.0,2,74,Coorporate,9,5,High Risk
4167,21169.72475,40,42485.0,3,34,Individual,1,9,Low Risk
4168,16959.99767,17,41458.0,3,55,Coorporate,5,9,Low Risk
4169,28130.49358,11,35992.0,7,21,Coorporate,1,5,Low Risk
4170,15819.56468,40,42884.0,2,32,Individual,1,1,High Risk
4171,19842.87765,46,62554.0,2,32,Individual,1,5,High Risk
4172,25541.97397,11,43156.0,4,46,Individual,5,5,High Risk
4173,20764.09185,5,5692.0,5,51,Coorporate,9,5,High Risk
4174,14205.34158,38,17096.0,5,31,Coorporate,9,9,Low Risk
4175,24347.23312,9,35308.0,2,53,Individual,5,9,Low Risk
4176,23373.50521,15,21359.0,2,27,Coorporate,1,9,Low Risk
4177,13899.41616,37,28411.0,5,73,Individual,1,1,High Risk
4178,18343.55919,21,66931.0,2,24,Individual,5,5,High Risk
4179,15467.21483,12,57549.0,4,47,Individual,5,5,High Risk
4180,15448.43895,10,26107.0,2,66,Individual,5,5,Low Risk
4181,18195.7048,47,75588.0,5,44,Individual,9,5,Low Risk
4182,12518.10957,8,34275.0,6,65,Individual,9,1,Low Risk
4183,26204.49804,33,29133.0,1,67,Individual,1,9,High Risk
4184,18577.74527,50,9585.0,2,44,Individual,1,5,High Risk
4185,21568.53741,25,19083.0,2,72,Coorporate,1,1,Low Risk
4186,15594.16911,24,30273.0,3,53,Individual,1,5,High Risk
4187,28190.23905,32,10332.0,3,68,Coorporate,5,1,Low Risk
4188,19841.69054,32,8879.0,2,58,Coorporate,5,9,Low Risk
4189,23886.22392,3,31188.0,7,52,Individual,1,9,High Risk
4190,27546.74507,49,55663.0,2,21,Coorporate,9,5,High Risk
4191,10881.55697,26,24767.0,4,38,Coorporate,9,1,Low Risk
4192,29816.43166,23,57787.0,2,24,Coorporate,5,1,High Risk
4193,29844.95932,2,65006.0,1,31,Coorporate,1,5,Low Risk
4194,27914.70774,6,58402.0,5,52,Individual,9,1,Low Risk
4195,26817.4857,3,70295.0,1,59,Coorporate,1,5,Low Risk
4196,29099.55262,18,60683.0,1,29,Individual,1,1,Low Risk
4197,28805.1267,9,58355.0,1,29,Individual,5,5,Low Risk
4198,11209.82569,27,43996.0,4,49,Coorporate,5,9,Low Risk
4199,12982.49602,8,15432.0,3,50,Individual,1,5,High Risk
4200,25494.51489,20,10862.0,5,65,Coorporate,1,1,High Risk
4201,28790.45586,35,14884.0,5,47,Coorporate,5,5,Low Risk
4202,16001.34943,35,73539.0,4,22,Individual,5,5,High Risk
4203,12616.56387,32,9287.0,6,47,Coorporate,9,5,High Risk
4204,18695.6324,3,36490.0,3,59,Individual,1,5,Low Risk
4205,25060.63818,50,61227.0,3,62,Coorporate,1,9,Low Risk
4206,23102.48385,10,22161.0,4,74,Individual,1,9,Low Risk
4207,28745.72328,8,70222.0,3,37,Coorporate,9,9,High Risk
4208,14883.47477,45,65287.0,3,27,Coorporate,1,9,Low Risk
4209,12091.91316,4,56453.0,1,71,Coorporate,5,1,Low Risk
4210,15436.13997,22,26684.0,2,61,Individual,5,1,High Risk
4211,12799.45057,21,17295.0,6,33,Coorporate,9,1,High Risk
4212,25371.14247,21,44216.0,3,30,Coorporate,9,1,Low Risk
